AREA,HOLE,r,theta,Y,X
LUNG,L0,10.1,5.593780253,-6.424390025,7.793408292
LUNG,L0,10.15,5.602506899,-6.387601969,7.888031509
LUNG,L0,10.125,5.611233545,-6.302960696,7.923907588
LUNG,L0,10.25,5.619960191,-6.310530122,8.077110224
LUNG,L0,10.35,5.628686838,-6.30068079,8.211207072
LUNG,L0,10.3,5.637413484,-6.198694738,8.225945753
LUNG,L0,10.25,5.64614013,-6.096933564,8.239532821
LUNG,L0,10.175,5.654866776,-5.980714942,8.231747918
LUNG,L0,10.2,5.663593423,-5.923170148,8.303978287
LUNG,L0,10.225,5.672320069,-5.864819062,8.375829653
LUNG,L0,10.3,5.681046715,-5.83398424,8.488499743
LUNG,L0,10.275,5.689773362,-5.745707083,8.518361058
LUNG,L0,10.12,5.698500008,-5.585602291,8.438924519
LUNG,L0,10.2,5.707226654,-5.555318157,8.554439793
LUNG,L0,10.075,5.7159533,-5.413293554,8.497168817
LUNG,L0,10.05,5.724679947,-5.325688606,8.522883366
LUNG,L0,10,5.733406593,-5.224985647,8.526401644
LUNG,L0,10.05,5.742133239,-5.176132653,8.614531372
LUNG,L0,10.075,5.750859885,-5.113449007,8.680913791
LUNG,L0,10.2,5.759586532,-5.1,8.833459119
LUNG,L0,10.25,5.768313178,-5.047341491,8.921145883
LUNG,L0,10.1,5.777039824,-4.896577164,8.833659042
LUNG,L0,10.175,5.78576647,-4.855090386,8.941964121
LUNG,L0,10.3,5.794493117,-4.835557097,9.094360206
LUNG,L0,10.325,5.803219763,-4.767554432,9.158386853
LUNG,L0,10.2,5.811946409,-4.630703097,9.088266547
LUNG,L0,10.225,5.820673055,-4.562372639,9.150703847
LUNG,L0,10.1,5.829399702,-4.427548583,9.077819868
LUNG,L0,10.05,5.838126348,-4.326636523,9.070982108
LUNG,L0,10.15,5.846852994,-4.289575357,9.199024038
LUNG,L0,10.175,5.85557964,-4.219503744,9.258855931
LUNG,L0,10.25,5.864306287,-4.169050592,9.363840941
LUNG,L0,10.35,5.873032933,-4.127052863,9.49157177
LUNG,L0,10.25,5.881759579,-4.004994067,9.435174748
LUNG,L0,10.225,5.890486225,-3.912938096,9.44666822
LUNG,L0,10.125,5.899212872,-3.792891758,9.387736527
LUNG,L0,10.175,5.907939518,-3.729149982,9.466998754
LUNG,L0,10.1,5.916666164,-3.61951629,9.429162308
LUNG,L0,10.075,5.925392811,-3.528339366,9.436972307
LUNG,L0,10,5.934119457,-3.420201433,9.396926208
LUNG,L0,10.1,5.942846103,-3.371449278,9.52067906
LUNG,L0,10.15,5.951572749,-3.304516768,9.597013542
LUNG,L0,10.125,5.960299396,-3.212709646,9.601777009
LUNG,L0,10.25,5.969026042,-3.167424192,9.748329292
LUNG,L0,10.35,5.977752688,-3.112305025,9.87097044
LUNG,L0,10.3,5.986479334,-3.011428559,9.849938986
LUNG,L0,10.25,5.995205981,-2.911157283,9.827902282
LUNG,L0,10.175,6.003932627,-2.804610095,9.780837756
LUNG,L0,10.2,6.012659273,-2.725831436,9.829030623
LUNG,L0,10.225,6.021385919,-2.646424736,9.876591574
LUNG,L0,10.3,6.030112566,-2.578914042,9.971920696
LUNG,L0,10.275,6.038839212,-2.485747477,9.969788587
LUNG,L0,10.12,6.047565858,-2.362467082,9.840383594
LUNG,L0,10.2,6.056292504,-2.294500754,9.938574661
LUNG,L0,10.075,6.065019151,-2.18062911,9.836182272
LUNG,L0,10.05,6.073745797,-2.089512493,9.830383387
LUNG,L0,10,6.082472443,-1.993679344,9.799247046
LUNG,L0,10.05,6.091199089,-1.917630404,9.865353194
LUNG,L0,10.075,6.099925736,-1.836022919,9.906293194
LUNG,L0,10.2,6.108652382,-1.771211412,10.04503908
LUNG,L0,10.25,6.117379028,-1.69173796,10.10942742
LUNG,L0,10.1,6.126105675,-1.579988097,9.97565224
LUNG,L0,10.175,6.134832321,-1.503960758,10.06323641
LUNG,L0,10.3,6.143558967,-1.43348294,10.19976111
LUNG,L0,10.325,6.152285613,-1.347682935,10.23666819
LUNG,L0,10.2,6.16101226,-1.243067303,10.12397075
LUNG,L0,10.225,6.169738906,-1.157502861,10.15927222
LUNG,L0,10.1,6.178465552,-1.055737479,10.04467114
LUNG,L0,10.05,6.187192198,-0.963249813,10.00373179
LUNG,L0,10.15,6.195918845,-0.884630789,10.11137619
LUNG,L0,10.175,6.204645491,-0.798321299,10.14363387
LUNG,L0,10.25,6.213372137,-0.715003856,10.22503152
LUNG,L0,10.35,6.222098783,-0.631852384,10.33069516
LUNG,L0,10.25,6.23082543,-0.536443551,10.23595273
LUNG,L0,10.225,6.239552076,-0.446008236,10.21526807
LUNG,L0,10.125,6.248278722,-0.353357404,10.11883212
LUNG,L0,10.175,6.257005368,-0.266350449,10.17151328
LUNG,L0,10.1,6.265732015,-0.176269305,10.09846172
LUNG,L0,10.075,6.274458661,-0.087919845,10.07461637
LUNG,L0,10,6.283185307,-3.66603E-13,10
LUNG,L1,16.97056275,-45,12,-12
LUNG,L1,16.97056275,45,12,12
LUNG,L1,16.97056275,135,-12,12
LUNG,L1,16.97056275,-135,-12,-12
